node	pagerank
8918	0.00006165
2042	0.00006164
3004	0.00006160
9416	0.00006160
5138	0.00006159
2050	0.00006158
7348	0.00006157
9392	0.00006157
4330	0.00006155
7497	0.00006150
2813	0.00006149
6808	0.00006139
3751	0.00006136
7498	0.00006136
2195	0.00006135
149	0.00006134
6624	0.00006131
2157	0.00006126
3295	0.00006125
998	0.00006125
3945	0.00006121
1438	0.00006119
3348	0.00006117
496	0.00006117
5732	0.00006116
9247	0.00006115
3460	0.00006114
4793	0.00006106
3889	0.00006103
4258	0.00006103
5460	0.00006101
8429	0.00006097
6059	0.00006096
8758	0.00006096
6348	0.00006092
9720	0.00006090
6657	0.00006089
9133	0.00006088
424	0.00006086
5910	0.00006086
8993	0.00006084
4428	0.00006081
7549	0.00006078
9596	0.00006077
7547	0.00006075
4284	0.00006074
4421	0.00006074
1503	0.00006073
8325	0.00006069
3264	0.00006058
6319	0.00006052
1122	0.00006050
3848	0.00006050
8287	0.00006049
4950	0.00006048
5479	0.00006046
7918	0.00006046
3244	0.00006045
9902	0.00006044
8604	0.00006042
4657	0.00006041
4696	0.00006041
7688	0.00006038
1036	0.00006036
6048	0.00006035
1663	0.00006032
6391	0.00006032
7524	0.00006030
4652	0.00006020
8760	0.00006020
7327	0.00006019
5850	0.00006018
6795	0.00006013
5835	0.00006008
879	0.00005995
3960	0.00005987
4672	0.00005987
6043	0.00005985
8665	0.00005981
8014	0.00005980
9802	0.00005976
3304	0.00005975
8888	0.00005974
6759	0.00005971
8730	0.00005970
56	0.00005967
3943	0.00005961
4776	0.00005957
5800	0.00005957
3919	0.00005951
2955	0.00005950
8426	0.00005950
9604	0.00005949
960	0.00005944
1884	0.00005942
151	0.00005937
3824	0.00005937
1275	0.00005936
4108	0.00005936
5261	0.00005935
9145	0.00005934
3101	0.00005931
3897	0.00005931
5406	0.00005930
8599	0.00005929
5818	0.00005926
5636	0.00005919
3312	0.00005918
5923	0.00005914
7189	0.00005913
3334	0.00005912
6800	0.00005912
5877	0.00005909
7730	0.00005907
1586	0.00005899
8757	0.00005899
23	0.00005898
2531	0.00005897
4951	0.00005897
3201	0.00005894
3406	0.00005892
2044	0.00005890
9158	0.00005887
2990	0.00005885
8821	0.00005880
5783	0.00005879
5757	0.00005878
1887	0.00005877
1930	0.00005877
8273	0.00005869
3331	0.00005868
6854	0.00005865
9843	0.00005862
7434	0.00005859
8415	0.00005858
2525	0.00005857
2675	0.00005857
6036	0.00005857
5410	0.00005855
7158	0.00005855
8319	0.00005854
685	0.00005853
6424	0.00005852
6507	0.00005850
9574	0.00005849
6659	0.00005848
9025	0.00005848
8194	0.00005847
6460	0.00005846
1312	0.00005845
8353	0.00005842
3635	0.00005838
8492	0.00005837
2924	0.00005836
3078	0.00005836
2097	0.00005834
7887	0.00005834
1804	0.00005833
8927	0.00005833
5982	0.00005832
1789	0.00005828
5942	0.00005828
1033	0.00005827
9229	0.00005826
9546	0.00005826
9584	0.00005825
3027	0.00005823
8139	0.00005823
3122	0.00005822
6617	0.00005821
7712	0.00005818
8755	0.00005817
5040	0.00005816
8102	0.00005812
2925	0.00005809
7676	0.00005809
9799	0.00005809
872	0.00005808
873	0.00005808
866	0.00005801
5292	0.00005800
626	0.00005797
8523	0.00005797
6603	0.00005791
7406	0.00005790
3296	0.00005789
5845	0.00005789
3278	0.00005788
7769	0.00005786
2265	0.00005785
7521	0.00005784
945	0.00005784
3608	0.00005780
4547	0.00005776
2001	0.00005773
1892	0.00005770
2170	0.00005768
5537	0.00005768
8685	0.00005768
3845	0.00005765
9985	0.00005765
5092	0.00005764
5559	0.00005763
7581	0.00005763
7338	0.00005762
4194	0.00005761
2810	0.00005753
3856	0.00005753
9983	0.00005753
3837	0.00005752
7813	0.00005749
8941	0.00005748
7596	0.00005745
3303	0.00005744
1736	0.00005735
4597	0.00005734
8191	0.00005734
1773	0.00005733
4881	0.00005731
3178	0.00005730
3230	0.00005730
1197	0.00005729
2506	0.00005728
7829	0.00005727
7932	0.00005726
8833	0.00005726
6010	0.00005721
8557	0.00005713
9105	0.00005709
4377	0.00005708
6594	0.00005708
3104	0.00005706
8208	0.00005705
9069	0.00005704
2435	0.00005702
3761	0.00005700
4867	0.00005700
9712	0.00005693
782	0.00005691
6470	0.00005690
9052	0.00005689
754	0.00005688
7320	0.00005685
7284	0.00005684
6209	0.00005683
4934	0.00005679
5204	0.00005679
8373	0.00005679
9161	0.00005679
9565	0.00005678
6988	0.00005674
6255	0.00005669
1200	0.00005665
9868	0.00005664
2751	0.00005663
8569	0.00005663
7952	0.00005662
8405	0.00005661
5125	0.00005656
5656	0.00005655
8378	0.00005655
1792	0.00005653
5547	0.00005653
6440	0.00005653
6381	0.00005652
4244	0.00005651
8106	0.00005651
3399	0.00005647
7295	0.00005647
117	0.00005645
4172	0.00005642
6082	0.00005640
6777	0.00005633
2303	0.00005632
6851	0.00005632
1940	0.00005631
7716	0.00005630
8857	0.00005626
621	0.00005625
7263	0.00005622
6485	0.00005620
9213	0.00005620
5307	0.00005618
8352	0.00005616
9319	0.00005616
4078	0.00005609
8184	0.00005605
2275	0.00005604
5760	0.00005604
804	0.00005604
8923	0.00005602
7853	0.00005600
2921	0.00005599
634	0.00005599
8278	0.00005594
9036	0.00005593
4538	0.00005591
7778	0.00005587
4052	0.00005586
4906	0.00005585
8970	0.00005584
6200	0.00005583
7202	0.00005583
832	0.00005583
2880	0.00005578
5723	0.00005578
7001	0.00005577
2456	0.00005574
541	0.00005574
5333	0.00005573
5002	0.00005571
1381	0.00005569
9378	0.00005564
4716	0.00005562
7761	0.00005561
1776	0.00005560
5806	0.00005559
762	0.00005555
9479	0.00005554
2407	0.00005553
470	0.00005553
9041	0.00005553
4584	0.00005552
1247	0.00005551
6980	0.00005550
4790	0.00005548
6964	0.00005547
1244	0.00005546
1986	0.00005545
1536	0.00005543
934	0.00005542
6365	0.00005540
1705	0.00005538
4748	0.00005537
5477	0.00005535
3449	0.00005532
9538	0.00005530
2522	0.00005525
7431	0.00005524
8766	0.00005524
3862	0.00005520
9742	0.00005520
5749	0.00005519
8182	0.00005518
640	0.00005514
7258	0.00005514
1788	0.00005510
2365	0.00005509
5113	0.00005508
5121	0.00005508
2037	0.00005507
2754	0.00005507
3933	0.00005507
5175	0.00005507
3758	0.00005506
3745	0.00005504
4028	0.00005504
8710	0.00005503
9074	0.00005501
2634	0.00005498
7673	0.00005493
5908	0.00005492
7115	0.00005490
7382	0.00005489
3152	0.00005488
8449	0.00005486
207	0.00005484
7877	0.00005484
4954	0.00005479
4267	0.00005478
7653	0.00005476
6118	0.00005473
4422	0.00005472
2533	0.00005462
9483	0.00005462
3859	0.00005460
9071	0.00005459
5552	0.00005457
6063	0.00005456
4785	0.00005455
9492	0.00005453
9787	0.00005453
4126	0.00005452
4256	0.00005450
6762	0.00005445
3961	0.00005444
9634	0.00005443
6383	0.00005438
6774	0.00005437
6309	0.00005434
4309	0.00005432
7347	0.00005430
9318	0.00005429
9961	0.00005428
1643	0.00005425
4615	0.00005425
3927	0.00005424
9676	0.00005423
2864	0.00005422
1544	0.00005421
4154	0.00005420
7900	0.00005420
7123	0.00005414
2008	0.00005412
3690	0.00005412
6421	0.00005412
9048	0.00005410
6436	0.00005409
8767	0.00005409
3566	0.00005404
6418	0.00005403
8797	0.00005403
8063	0.00005401
7402	0.00005399
7802	0.00005399
2574	0.00005398
7097	0.00005398
9026	0.00005395
341	0.00005394
6101	0.00005394
7689	0.00005393
5442	0.00005383
3511	0.00005381
9186	0.00005378
2326	0.00005376
3100	0.00005375
5970	0.00005375
8661	0.00005375
6872	0.00005374
3283	0.00005373
3209	0.00005372
1138	0.00005371
3679	0.00005371
8940	0.00005370
4027	0.00005368
958	0.00005368
6716	0.00005366
9674	0.00005366
3469	0.00005365
534	0.00005365
2646	0.00005362
5925	0.00005362
728	0.00005361
3225	0.00005360
7009	0.00005359
8883	0.00005359
8521	0.00005357
5351	0.00005356
5506	0.00005353
9526	0.00005348
6346	0.00005339
710	0.00005339
4279	0.00005338
7337	0.00005337
7656	0.00005336
5033	0.00005335
8646	0.00005335
2133	0.00005334
996	0.00005334
6844	0.00005333
7864	0.00005333
4093	0.00005330
647	0.00005330
3774	0.00005326
3784	0.00005326
3969	0.00005325
8457	0.00005323
6924	0.00005321
4051	0.00005320
7494	0.00005320
1453	0.00005319
6622	0.00005319
9160	0.00005319
6	0.00005316
9310	0.00005315
2409	0.00005314
5107	0.00005308
987	0.00005307
1246	0.00005306
4872	0.00005305
90	0.00005305
6766	0.00005303
9316	0.00005302
814	0.00005301
8611	0.00005301
5489	0.00005299
7582	0.00005295
8103	0.00005295
3612	0.00005294
6294	0.00005294
5010	0.00005293
6299	0.00005292
8387	0.00005292
9162	0.00005292
1849	0.00005291
9858	0.00005287
7366	0.00005285
7565	0.00005280
3033	0.00005279
5705	0.00005277
9135	0.00005277
5768	0.00005275
4334	0.00005273
6559	0.00005273
4627	0.00005272
8742	0.00005271
8784	0.00005271
3181	0.00005270
3544	0.00005270
3426	0.00005269
8558	0.00005268
7873	0.00005267
5762	0.00005265
3498	0.00005264
2948	0.00005262
9575	0.00005256
4932	0.00005252
3714	0.00005251
8140	0.00005251
7016	0.00005249
7641	0.00005248
2820	0.00005247
9332	0.00005246
3026	0.00005245
8132	0.00005239
673	0.00005238
2475	0.00005237
7203	0.00005236
9371	0.00005235
1232	0.00005231
2984	0.00005230
856	0.00005229
3932	0.00005228
8963	0.00005228
4410	0.00005224
6534	0.00005224
5623	0.00005222
8809	0.00005222
9304	0.00005221
8253	0.00005216
4163	0.00005215
4148	0.00005214
4521	0.00005210
7536	0.00005210
9567	0.00005210
3733	0.00005209
4097	0.00005208
8003	0.00005205
8652	0.00005204
3035	0.00005202
7621	0.00005202
4186	0.00005201
7304	0.00005201
554	0.00005200
7573	0.00005200
8403	0.00005198
5907	0.00005197
5678	0.00005196
6915	0.00005196
4509	0.00005195
4969	0.00005195
5491	0.00005195
4143	0.00005194
5378	0.00005193
8803	0.00005192
5864	0.00005190
8814	0.00005187
8935	0.00005184
3704	0.00005183
3546	0.00005181
7931	0.00005181
5402	0.00005178
982	0.00005178
5302	0.00005176
7876	0.00005176
5821	0.00005175
2286	0.00005173
8081	0.00005173
1098	0.00005170
8085	0.00005167
6952	0.00005164
4405	0.00005163
5490	0.00005158
6966	0.00005158
9341	0.00005158
7922	0.00005157
3162	0.00005153
3503	0.00005152
4132	0.00005151
4350	0.00005150
6446	0.00005149
9877	0.00005148
579	0.00005146
9362	0.00005146
3082	0.00005144
5367	0.00005144
6508	0.00005143
807	0.00005138
9955	0.00005137
9909	0.00005134
5936	0.00005133
888	0.00005133
5981	0.00005132
6027	0.00005124
1604	0.00005123
5480	0.00005123
9197	0.00005121
9050	0.00005116
2857	0.00005109
9467	0.00005109
3223	0.00005106
4537	0.00005106
6373	0.00005106
3353	0.00005105
8608	0.00005104
3749	0.00005103
3825	0.00005103
6710	0.00005101
7017	0.00005100
7130	0.00005100
6164	0.00005099
8545	0.00005099
7395	0.00005096
9505	0.00005096
5517	0.00005094
7740	0.00005093
6722	0.00005092
7033	0.00005092
4546	0.00005091
8654	0.00005091
949	0.00005089
4917	0.00005085
5876	0.00005085
7765	0.00005085
9327	0.00005085
6873	0.00005084
7804	0.00005084
2782	0.00005082
6207	0.00005078
9942	0.00005077
1084	0.00005076
7968	0.00005076
1313	0.00005074
6119	0.00005070
1656	0.00005068
6673	0.00005068
6304	0.00005065
7663	0.00005065
6178	0.00005063
5853	0.00005059
3840	0.00005058
6405	0.00005057
6528	0.00005057
3779	0.00005053
2686	0.00005052
5785	0.00005051
5648	0.00005050
3983	0.00005048
5983	0.00005048
6265	0.00005046
6771	0.00005045
8326	0.00005044
4796	0.00005043
9491	0.00005043
3580	0.00005042
4640	0.00005042
2153	0.00005038
1193	0.00005036
4764	0.00005033
2412	0.00005027
7455	0.00005026
6833	0.00005025
6125	0.00005024
7108	0.00005021
2943	0.00005015
3832	0.00005015
5787	0.00005015
749	0.00005013
7799	0.00005010
6747	0.00005009
4122	0.00005008
5857	0.00005008
6244	0.00005008
4221	0.00005007
5755	0.00005007
1392	0.00005005
3867	0.00005005
2637	0.00005004
8597	0.00005004
9235	0.00005004
2129	0.00004999
5778	0.00004999
5722	0.00004997
6256	0.00004995
9855	0.00004994
559	0.00004992
4387	0.00004991
4390	0.00004991
2041	0.00004988
9535	0.00004987
3729	0.00004986
6296	0.00004985
5538	0.00004984
2120	0.00004981
5510	0.00004981
5949	0.00004980
7978	0.00004978
7839	0.00004977
6285	0.00004973
3527	0.00004972
6991	0.00004968
4992	0.00004967
4504	0.00004963
7724	0.00004962
1882	0.00004961
1904	0.00004961
2201	0.00004958
4886	0.00004958
6068	0.00004957
8801	0.00004956
4770	0.00004955
9525	0.00004951
2779	0.00004950
8637	0.00004950
8240	0.00004948
1790	0.00004947
2766	0.00004943
3931	0.00004943
5185	0.00004939
2483	0.00004938
5852	0.00004938
9599	0.00004936
4457	0.00004935
3464	0.00004934
9628	0.00004934
4467	0.00004933
1406	0.00004930
8502	0.00004927
4912	0.00004926
9938	0.00004924
4454	0.00004922
8055	0.00004921
3881	0.00004919
4164	0.00004919
3019	0.00004918
5855	0.00004918
7875	0.00004916
5516	0.00004911
6660	0.00004910
3941	0.00004906
7107	0.00004906
3950	0.00004905
2243	0.00004900
9253	0.00004900
5163	0.00004898
58	0.00004897
3819	0.00004895
4404	0.00004894
8458	0.00004893
5875	0.00004892
6402	0.00004892
8097	0.00004888
6451	0.00004887
8259	0.00004887
2424	0.00004882
7525	0.00004882
3569	0.00004881
1314	0.00004880
5206	0.00004880
6616	0.00004880
8981	0.00004879
3692	0.00004877
6111	0.00004877
993	0.00004876
7254	0.00004874
7921	0.00004873
1107	0.00004872
231	0.00004870
2935	0.00004870
6589	0.00004869
6920	0.00004868
3939	0.00004864
3365	0.00004863
3408	0.00004863
3855	0.00004861
6298	0.00004858
2462	0.00004857
3163	0.00004854
4994	0.00004854
9996	0.00004848
2419	0.00004847
5643	0.00004847
5902	0.00004842
5084	0.00004841
5885	0.00004841
702	0.00004841
2182	0.00004838
4452	0.00004837
8550	0.00004836
5473	0.00004835
4181	0.00004832
4562	0.00004832
5270	0.00004832
9427	0.00004832
9753	0.00004832
9286	0.00004831
8714	0.00004826
2325	0.00004825
2591	0.00004823
2892	0.00004823
7580	0.00004823
6556	0.00004822
4176	0.00004819
4159	0.00004813
5454	0.00004813
9294	0.00004812
3743	0.00004811
1588	0.00004810
3611	0.00004810
2684	0.00004809
7681	0.00004809
7378	0.00004807
2561	0.00004801
9534	0.00004798
8862	0.00004797
9322	0.00004797
6832	0.00004795
1762	0.00004793
6933	0.00004793
3787	0.00004792
6614	0.00004791
9134	0.00004790
9127	0.00004788
5551	0.00004785
8219	0.00004785
5898	0.00004784
9399	0.00004784
7331	0.00004783
9536	0.00004783
7063	0.00004782
7132	0.00004781
5377	0.00004779
8087	0.00004777
8749	0.00004770
1291	0.00004769
4915	0.00004769
6369	0.00004769
9116	0.00004769
3752	0.00004768
4749	0.00004766
8040	0.00004766
4301	0.00004763
3293	0.00004762
7693	0.00004761
8684	0.00004760
3917	0.00004759
4281	0.00004758
2789	0.00004756
1146	0.00004755
4157	0.00004755
2872	0.00004753
6198	0.00004752
9804	0.00004750
3133	0.00004747
3515	0.00004747
914	0.00004747
1166	0.00004746
4998	0.00004746
3861	0.00004742
4532	0.00004742
499	0.00004740
6499	0.00004738
7809	0.00004736
9326	0.00004735
4643	0.00004732
9808	0.00004731
4137	0.00004730
1814	0.00004728
2055	0.00004725
7006	0.00004724
9871	0.00004724
3632	0.00004723
7659	0.00004713
2977	0.00004712
4425	0.00004707
5458	0.00004707
5711	0.00004707
1172	0.00004706
1571	0.00004706
8916	0.00004703
4072	0.00004702
5057	0.00004701
2434	0.00004698
2741	0.00004698
3718	0.00004696
8066	0.00004696
3187	0.00004695
2105	0.00004694
5984	0.00004693
3132	0.00004686
9907	0.00004683
3167	0.00004681
3508	0.00004680
3622	0.00004680
4230	0.00004679
3402	0.00004677
3535	0.00004675
133	0.00004674
4367	0.00004674
660	0.00004674
9120	0.00004674
4604	0.00004673
62	0.00004669
8844	0.00004667
6700	0.00004664
8295	0.00004664
3028	0.00004657
4551	0.00004656
533	0.00004656
9854	0.00004656
4996	0.00004655
4214	0.00004652
7268	0.00004651
7137	0.00004647
7766	0.00004642
1070	0.00004640
4971	0.00004637
7300	0.00004632
8971	0.00004631
9054	0.00004631
4001	0.00004630
5889	0.00004629
7000	0.00004629
2677	0.00004628
1104	0.00004623
4952	0.00004623
5027	0.00004622
6019	0.00004622
6539	0.00004619
3102	0.00004618
6226	0.00004617
8908	0.00004617
721	0.00004616
2169	0.00004614
2633	0.00004614
7207	0.00004614
5899	0.00004613
5189	0.00004612
5721	0.00004612
7127	0.00004612
912	0.00004612
7773	0.00004611
5009	0.00004610
3670	0.00004608
9334	0.00004608
3786	0.00004607
5929	0.00004606
8018	0.00004605
3024	0.00004603
3155	0.00004603
3269	0.00004601
4252	0.00004599
4791	0.00004599
6864	0.00004596
2410	0.00004593
2544	0.00004593
1838	0.00004591
439	0.00004591
3809	0.00004590
3952	0.00004590
9356	0.00004590
2509	0.00004589
3619	0.00004587
5211	0.00004587
4008	0.00004581
4401	0.00004581
4046	0.00004579
6623	0.00004579
9082	0.00004576
6984	0.00004575
3581	0.00004572
5144	0.00004570
2112	0.00004569
1095	0.00004568
1307	0.00004566
3582	0.00004566
4553	0.00004553
7567	0.00004553
4236	0.00004552
7820	0.00004552
4044	0.00004551
6958	0.00004551
8051	0.00004550
243	0.00004545
2865	0.00004544
3847	0.00004544
7226	0.00004543
4343	0.00004540
2933	0.00004538
6997	0.00004534
7560	0.00004533
8692	0.00004529
195	0.00004528
735	0.00004528
1249	0.00004525
9129	0.00004524
2220	0.00004523
4121	0.00004523
9994	0.00004523
2987	0.00004522
5376	0.00004522
843	0.00004522
4175	0.00004520
7330	0.00004520
3807	0.00004519
1421	0.00004516
3108	0.00004514
7519	0.00004514
4490	0.00004513
2632	0.00004512
8276	0.00004512
3039	0.00004511
6482	0.00004510
3934	0.00004507
4287	0.00004507
7903	0.00004506
9379	0.00004506
5361	0.00004504
1363	0.00004503
3860	0.00004502
7194	0.00004498
3834	0.00004496
907	0.00004496
410	0.00004492
5207	0.00004491
5380	0.00004491
3865	0.00004488
5192	0.00004488
9020	0.00004488
5704	0.00004486
9164	0.00004485
4823	0.00004479
550	0.00004478
9706	0.00004476
9266	0.00004474
3382	0.00004473
4142	0.00004472
4182	0.00004472
5773	0.00004472
3255	0.00004469
8160	0.00004467
4117	0.00004465
8112	0.00004464
7355	0.00004463
8657	0.00004463
7687	0.00004462
6856	0.00004461
2070	0.00004460
6107	0.00004460
6085	0.00004458
3014	0.00004457
3565	0.00004455
8957	0.00004455
3086	0.00004453
3835	0.00004453
9941	0.00004450
5676	0.00004449
4288	0.00004448
5720	0.00004446
3457	0.00004444
3616	0.00004444
7389	0.00004440
1671	0.00004437
5299	0.00004436
7504	0.00004436
4235	0.00004434
581	0.00004434
8513	0.00004434
8243	0.00004433
4419	0.00004432
7870	0.00004429
9355	0.00004429
9880	0.00004429
1551	0.00004428
8222	0.00004428
9351	0.00004428
2896	0.00004427
5366	0.00004427
6025	0.00004424
2705	0.00004423
4416	0.00004423
7270	0.00004423
6753	0.00004421
8367	0.00004415
6749	0.00004414
6412	0.00004413
4034	0.00004412
3411	0.00004409
4041	0.00004409
8330	0.00004409
1800	0.00004406
344	0.00004405
627	0.00004405
6487	0.00004405
7787	0.00004398
6712	0.00004397
8527	0.00004396
1698	0.00004395
1784	0.00004395
4595	0.00004394
3520	0.00004393
3405	0.00004392
8520	0.00004392
5659	0.00004391
5164	0.00004388
172	0.00004387
6993	0.00004386
4531	0.00004384
8519	0.00004384
3443	0.00004383
5074	0.00004383
1743	0.00004382
7706	0.00004382
2269	0.00004381
8838	0.00004375
4464	0.00004374
6139	0.00004373
9709	0.00004373
2577	0.00004372
3369	0.00004372
3429	0.00004372
3467	0.00004372
3966	0.00004372
4519	0.00004371
7029	0.00004371
7092	0.00004370
677	0.00004369
4976	0.00004368
7114	0.00004367
4290	0.00004366
7416	0.00004366
6545	0.00004365
5650	0.00004363
6814	0.00004363
6432	0.00004361
7639	0.00004361
4779	0.00004360
842	0.00004356
3224	0.00004355
2496	0.00004354
3002	0.00004352
8058	0.00004352
802	0.00004349
2600	0.00004346
4081	0.00004344
5365	0.00004344
5127	0.00004340
7360	0.00004339
8928	0.00004339
8786	0.00004338
5436	0.00004337
7028	0.00004337
3415	0.00004336
454	0.00004336
3907	0.00004335
6639	0.00004334
1059	0.00004333
6191	0.00004332
8290	0.00004330
745	0.00004329
5124	0.00004328
3853	0.00004327
3516	0.00004325
8708	0.00004324
4639	0.00004323
5232	0.00004321
3250	0.00004320
4795	0.00004319
7962	0.00004319
4170	0.00004318
6268	0.00004316
5433	0.00004315
8382	0.00004315
3383	0.00004313
3112	0.00004312
6313	0.00004312
8530	0.00004312
4098	0.00004311
5988	0.00004310
2062	0.00004309
3606	0.00004309
557	0.00004309
8130	0.00004307
3153	0.00004302
4940	0.00004302
8192	0.00004301
4074	0.00004298
2144	0.00004297
7553	0.00004296
280	0.00004295
5647	0.00004295
651	0.00004295
5736	0.00004294
3249	0.00004293
6879	0.00004291
7661	0.00004289
8091	0.00004288
8925	0.00004288
4534	0.00004287
8093	0.00004285
7294	0.00004284
9339	0.00004283
2266	0.00004282
3990	0.00004282
8269	0.00004282
9635	0.00004280
7352	0.00004279
764	0.00004275
1777	0.00004269
128	0.00004268
7261	0.00004266
9904	0.00004266
5478	0.00004265
3828	0.00004263
6217	0.00004263
7200	0.00004263
6697	0.00004262
9037	0.00004261
6533	0.00004260
4885	0.00004259
8620	0.00004259
7810	0.00004257
4434	0.00004256
8265	0.00004255
3759	0.00004254
536	0.00004254
5283	0.00004252
6455	0.00004252
9805	0.00004249
7584	0.00004248
2134	0.00004247
7180	0.00004246
9921	0.00004246
4731	0.00004245
6527	0.00004245
1775	0.00004244
2723	0.00004244
8831	0.00004244
8013	0.00004240
8915	0.00004238
8329	0.00004237
2672	0.00004232
3501	0.00004232
1076	0.00004228
8805	0.00004225
1508	0.00004224
6567	0.00004220
2869	0.00004218
4160	0.00004218
1322	0.00004217
9885	0.00004216
2499	0.00004215
8828	0.00004215
3143	0.00004213
7898	0.00004213
2314	0.00004211
8464	0.00004209
9786	0.00004207
1181	0.00004206
7201	0.00004206
6674	0.00004205
8235	0.00004205
4860	0.00004204
2016	0.00004203
9583	0.00004203
7669	0.00004201
1038	0.00004200
6726	0.00004200
4133	0.00004199
5239	0.00004196
2812	0.00004195
5172	0.00004195
2894	0.00004194
342	0.00004194
5819	0.00004193
1766	0.00004192
7542	0.00004190
8699	0.00004187
9947	0.00004186
6090	0.00004184
6784	0.00004184
4602	0.00004183
7243	0.00004182
4753	0.00004180
6830	0.00004180
9342	0.00004180
3579	0.00004179
7279	0.00004179
6329	0.00004178
6517	0.00004177
8676	0.00004176
9123	0.00004175
4365	0.00004174
3444	0.00004172
4830	0.00004171
5140	0.00004168
9469	0.00004168
4761	0.00004167
6486	0.00004167
4263	0.00004166
2203	0.00004165
5739	0.00004164
9800	0.00004161
6811	0.00004158
7575	0.00004156
1760	0.00004155
2468	0.00004151
4745	0.00004150
874	0.00004148
4841	0.00004147
2331	0.00004145
6028	0.00004143
5964	0.00004142
7969	0.00004141
5159	0.00004140
8983	0.00004140
1167	0.00004139
1982	0.00004138
2301	0.00004136
8065	0.00004136
1721	0.00004133
6009	0.00004133
2691	0.00004131
7082	0.00004127
5256	0.00004126
1946	0.00004122
7530	0.00004122
8027	0.00004122
9724	0.00004122
1815	0.00004121
4855	0.00004119
5247	0.00004119
5294	0.00004119
8372	0.00004119
6978	0.00004117
7522	0.00004117
108	0.00004115
3781	0.00004115
8990	0.00004113
2887	0.00004112
2663	0.00004111
6109	0.00004111
7182	0.00004110
5141	0.00004109
2809	0.00004107
5504	0.00004106
1099	0.00004105
2384	0.00004103
8621	0.00004103
7383	0.00004102
4265	0.00004101
5068	0.00004100
3623	0.00004099
2240	0.00004097
8076	0.00004092
3775	0.00004091
2903	0.00004087
4705	0.00004086
731	0.00004085
9391	0.00004085
6384	0.00004083
3252	0.00004082
4045	0.00004082
5265	0.00004082
8716	0.00004080
1351	0.00004079
7148	0.00004078
3689	0.00004075
6147	0.00004075
7908	0.00004074
7617	0.00004072
5369	0.00004071
8682	0.00004071
5952	0.00004070
4306	0.00004069
9063	0.00004069
1436	0.00004068
1818	0.00004068
2431	0.00004068
3766	0.00004068
5212	0.00004067
8376	0.00004067
4427	0.00004066
1713	0.00004065
4641	0.00004065
7346	0.00004065
1763	0.00004064
420	0.00004064
8156	0.00004062
5309	0.00004061
5348	0.00004061
5371	0.00004061
4035	0.00004060
488	0.00004060
9698	0.00004055
3822	0.00004054
1683	0.00004053
461	0.00004053
6514	0.00004052
6130	0.00004049
3217	0.00004048
1606	0.00004047
4838	0.00004046
6940	0.00004046
8396	0.00004046
9777	0.00004046
1270	0.00004044
106	0.00004043
2709	0.00004043
1879	0.00004041
9251	0.00004041
9655	0.00004040
6273	0.00004039
9148	0.00004039
1831	0.00004037
9812	0.00004037
6105	0.00004036
4506	0.00004035
3662	0.00004034
6848	0.00004029
7458	0.00004029
5160	0.00004026
2901	0.00004025
7963	0.00004024
2453	0.00004020
722	0.00004020
1703	0.00004019
6016	0.00004018
5300	0.00004017
4402	0.00004016
6987	0.00004016
9188	0.00004015
3307	0.00004014
2518	0.00004013
5612	0.00004013
7014	0.00004013
6278	0.00004010
3996	0.00004009
1635	0.00004007
5100	0.00004005
3343	0.00004004
3631	0.00004003
5215	0.00004003
5975	0.00004003
4909	0.00003999
2617	0.00003998
3170	0.00003997
948	0.00003996
2166	0.00003995
8358	0.00003995
8832	0.00003995
9220	0.00003995
5614	0.00003992
3259	0.00003991
8263	0.00003991
6321	0.00003990
6645	0.00003989
2692	0.00003988
6476	0.00003987
3458	0.00003986
9971	0.00003986
6802	0.00003985
3280	0.00003984
3409	0.00003984
3915	0.00003981
2192	0.00003980
6443	0.00003980
5518	0.00003979
6110	0.00003979
6909	0.00003977
9110	0.00003976
3877	0.00003973
3318	0.00003972
7644	0.00003972
8721	0.00003970
8164	0.00003969
8050	0.00003967
3815	0.00003966
8152	0.00003965
4091	0.00003964
4677	0.00003963
2671	0.00003958
4759	0.00003958
9828	0.00003958
5971	0.00003955
9605	0.00003955
7370	0.00003953
9478	0.00003949
2025	0.00003947
6598	0.00003947
3151	0.00003944
8468	0.00003944
6950	0.00003943
2206	0.00003942
4578	0.00003941
6202	0.00003937
7103	0.00003937
2040	0.00003936
269	0.00003936
2648	0.00003935
4987	0.00003935
1502	0.00003934
9437	0.00003934
6591	0.00003933
7111	0.00003931
5860	0.00003925
4664	0.00003924
8640	0.00003924
1235	0.00003923
4544	0.00003923
186	0.00003921
3947	0.00003921
5089	0.00003921
821	0.00003921
7512	0.00003920
6292	0.00003919
1427	0.00003918
6466	0.00003918
1756	0.00003914
3956	0.00003912
8555	0.00003912
2045	0.00003911
5545	0.00003910
5946	0.00003910
7188	0.00003910
6763	0.00003909
4878	0.00003908
5815	0.00003908
8677	0.00003907
7474	0.00003905
3883	0.00003904
6425	0.00003904
7329	0.00003902
6344	0.00003901
5895	0.00003900
4233	0.00003899
4389	0.00003899
2995	0.00003895
3799	0.00003894
6670	0.00003894
5668	0.00003892
5836	0.00003891
5416	0.00003889
5273	0.00003888
6129	0.00003888
1575	0.00003886
1891	0.00003886
3556	0.00003886
4185	0.00003884
8137	0.00003884
6343	0.00003882
8392	0.00003882
3414	0.00003881
9338	0.00003881
8104	0.00003879
